AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00118	951	9746	Old	CASPASE8	0.13184
AGID00537	935	551246	Old	CASPASE9	NA
AGID00016	114	3238	Old	CAVEOLIN1	1.0203
AGID00358	2100	ab76000	Set165	CD134	-0.230535534960865
AGID00303	1737	826701	Set165	CD171	-0.618199119947377
AGID00410	125	1632-1/ab78237	Old	CD20	-0.14419
AGID00220	1308	ab28340	Old	CD26	0.51999
AGID00191	1206	610467	Set165	CD29	-0.242899568420503
AGID00017	127	M0823	Old	CD31	0.35513
AGID00369	2174	ab108403	Set165	CD38	0.202557276751226
AGID00359	2104	ab133616	Set165	CD4	0.776285200474605
AGID00411	1398	3570	Set165	CD44	0.419152593753948
AGID00237	1352	M070101-2	Set165	CD45	1.49205358973971
AGID00115	937	611016	Old	CD49B	0.5327
AGID02171	2482	91882	Set165	CD86	1.48710095297615
AGID00329	1873	4688	Set165	cdc25C	-0.395956105168517
AGID00227	1332	4651	Set165	Cdc42	0.208851019222245
AGID00422	2396	3387	Set165	Cdc6	-0.0607480751947097
AGID00501	1007	9112	Old	CDK1	0.1617
AGID00293	1658	ab32384	Set165	CDK1_pT14	-0.425697118766518
AGID00314	1783	4539	Old	CDK1_pY15	-0.47133
AGID00423	2397	8064	Set165	CDT1	-0.4960106092218
AGID02101	2348	15102	Set165	cGAS	-0.0204926512748567
AGID00447	2410	13460	Set165	CHD1L	0.100606707298763
AGID00189	1203	2360	Old	CHK1	0.085215
AGID00234	1348	ab79758	Old	CHK1_pS296	-0.22541
AGID00107	903	2348	Old	CHK1_pS345	0.18521
AGID00018	146	3440	Old	CHK2	-0.37452
AGID00019	147	2197	Old	CHK2_pT68	-0.22912
AGID00527	2078	4952	Old	CIAP	0.15782
AGID00350	2018	3793	Set165	CIITA	0.252072234045031
AGID00434	155	9164	Old	CJUN_pS73	0.35124
AGID00020	157	1522-1/ab32363	Old	CKIT	0.71909
AGID00400	852	NB100-91714	Old	CLAUDIN7	-0.2484
AGID00466	726	3127	Old	CMET	0.1316
AGID00079	727	3129	Old	CMET_pY1235	0.036225
AGID00167	161	9402	Old	CMYC	-0.18593
AGID00292	1656	11130-1-AP	Old	COG3	0.067143
AGID00021	171	sc-20649	Old	COLLAGENVI	-0.074339
AGID00141	1069	459230	Old	COMPLEXIISUBUNIT30	NA
AGID00267	1568	3512	Set165	Connexin-43	-1.04053812332579
AGID00269	1571	6434	Set165	Coup-TFII	-0.548251625917555
AGID00150	1116	4850	Set165	Cox-IV	0.450555848567114
AGID00195	1218	4842	Set165	Cox2	0.216209450479235
AGID00188	803	05-739	Old	CRAF	0.25315
AGID00022	179	9427	Old	CRAF_pS338	0.039293
AGID00023	181	9197	Set165	Creb	-0.316982469025638
AGID00393	2334	9198	Set165	CREB_pS133	0.282614022043661
AGID00365	2155	4980	Set165	CSK	0.749272555698233
AGID00367	2160	9201	Set165	CtIP	-0.307130375752566
AGID00536	2096	ab107198	Old	CTLA4	NA
AGID00025	198	2936	Set165	Cyclin-D3	0.384629405141703
AGID00024	192	1495-1/ab32053	Old	CYCLINB1	-0.30213
AGID00382	194	sc-718	Old	CYCLIND1	-0.05789
AGID00437	199	sc-25303	Old	CYCLINE1	-0.42124
AGID00449	202	1142-1	Old	CYCLINE2	-0.12519
AGID00209	1257	ab110324	Set165	Cyclophilin-F	0.316652640858571
AGID00247	1379	ab48389	Set165	D-a-Tubulin	-0.334147843231248
AGID00308	1770	GTX10524	Set165	DAPK1_pS308	0.666774084185096
AGID00304	1744	ab51601	Set165	DAPK2	0.155794238613169
AGID00343	1980	6998	Set165	DDB-1	-0.365810361591399
AGID00427	2402	5583	Set165	DDR1	-0.423753171676882
AGID00428	2403	SAB4504671	Set165	DDR1_pY513	0.14351291988497
AGID00532	1273	Bast Lab	Old	DIRAS3	0.14008
AGID00104	891	ab76008	Old	DJ1	0.13485
AGID02146	2452	4658	Set165	DM-Histone-H3	-0.451767557526905
AGID00386	1397	ab32521	Set165	DM-K9-Histone-H3	-0.224814490177292
AGID00352	2030	14649	Set165	DNA-Ligase-IV	-0.152226898720531
AGID00407	2371	13609	Set165	DNA_POLG	0.853717633975878
AGID00399	2344	5032	Set165	DNMT1	-0.0493626739509423
AGID00409	2373	5391	Set165	DRP1	-0.623365224432708
AGID00253	1406	5149	Old	DUSP4	-0.43868
AGID00334	1936	ab76310	Set165	DUSP6	0.652612284834214
AGID00116	940	3218	Old	DVL3	-0.033771
AGID00211	1261	sc-251	Old	E2F1	NA
AGID00148	1099	3195	Old	ECADHERIN	0.13651
AGID00135	1060	2332	Old	EEF2	-0.52278
AGID00136	1061	3692	Old	EEF2K	0.21417
AGID00152	1120	2232	Old	EGFR	0.74615
AGID00450	217	2234	Old	EGFR_pY1068	2.4078
AGID00026	221	1124-1/ab32578	Old	EGFR_pY1173	1.1218
AGID00078	722	9742	Old	EIF4E	0.26449
AGID00328	1871	ab76256	Set165	eIF4E_pS209	0.255724571984313
AGID00154	1124	2498	Old	EIF4G	0.21169
AGID00027	228	9181	Set165	Elk1_pS383	-0.364970264432485
AGID00235	1350	M061329-2	Set165	EMA	1.50514896710052
AGID00394	2337	3810	Set165	Enolase-1	0.963202566430914
AGID00395	2338	8171	Set165	Enolase-2	-0.191407951609284
AGID00196	1219	GTX629542	Old	ENY2	NA
AGID00438	1849	A302-024A	Set165	EphA2	0.0117401992768528
AGID00552	2422	6347	Set165	EphA2_pS897	0.283811967617707
AGID00553	2423	12677	Set165	EphA2_pY588	-0.310627352160418
AGID00075	693	556347	Old	EPPK1	0.32517
AGID00335	238	RM-9101	Old	ERALPHA	-1.1317
AGID00029	241	1091-1/ab32396	Old	ERALPHA_pS118	-0.32665
AGID00240	247	MS-671	Old	ERCC1	-0.018895
AGID00239	1355	11331-1-AP	Old	ERCC5	-0.13645
AGID00484	249	sc-154	Old	ERK2	0.31056
AGID00372	2193	3552	Set165	Erk5	-0.405731082361618
AGID00405	2369	13826	Set165	ERRalpha	-0.00104250176146038
AGID00187	1200	A303-501A	Old	ETS1	-0.71049
AGID00511	2492	2593	Set165	EVI1	0.731187290880308
AGID00485	1284	4905	Old	EZH2	NA
AGID00030	252	1700-1/ab40794	Set165	FAK	0.042471710482039
AGID02151	2457	8556	Set165	FAK_pY397	-0.0586703156330444
AGID00171	1156	3180	Old	FASN	-1.2801
AGID00356	2085	500-P18/10775-082	Set165	FGF-basic	0.196171910597178
AGID00031	262	1574-1/ab45688	Old	FIBRONECTIN	-0.29648
AGID00339	1959	4403	Set165	FN14	0.494119721577824
AGID02152	2458	20459	Old	FOXM1	-0.38618
AGID00378	269	9467	Old	FOXO3A	0.10013
AGID02197	2515	orb6051	Old	FOXO3A_pS318S321	0.045367
AGID02167	2475	PA5-64616	Set165	FRS2-alpha_pY196	-0.209540671105713
AGID02213	2575	ab124892	Set165	FTO	-0.0315065254589898
AGID02141	2446	12263	Old	G6PD	-0.088579
AGID00117	943	3239	Old	GAB2	0.086857
AGID00412	274	AM4300	Old	GAPDH	-3.5592
AGID00086	764	558686	Old	GATA3	0.010039
AGID00383	1578	4253	Old	GATA6	NA
AGID00289	1634	12601-1-AP	Set165	GCLC	0.926235983617898
AGID00305	1745	ab124827	Set165	GCLM	0.267475364047091
AGID00212	1263	3305	Old	GCN5L2	NA
AGID00270	1579	3538	Set165	Gli1	0.103513302287991
AGID00263	1520	ab69838	Set165	Gli3	0.0999495873316076
AGID00548	2530	3660	Set165	Glucocorticoid-Receptor	0.745415973636584
AGID00387	1617	12793	Set165	Glutamate-D1-2	1.30512275106938
AGID00262	1491	ab156876	Set165	Glutaminase	2.44348768120515
AGID00319	1807	4275	Set165	Granzyme-B	-0.512216809123887
AGID00368	2169	ab183737	Set165	GRB7	0.349172644520384
AGID00396	2339	3593	Set165	Grp75	0.700224754153481
AGID00174	1163	9315	Set165	GSK-3B	-0.826826535021319
AGID00502	1082	9336	Old	GSK3_pS9	-0.15388
AGID00033	284	sc-7291	Old	GSK3ALPHABETA	-0.39537
AGID00034	285	9331	Old	GSK3ALPHABETA_pS21S9	0.14789
AGID00129	1035	3886	Old	GYS	NA
AGID00130	1036	3891	Old	GYS_pS641	NA
AGID01354	1342	9718	Set165	H2AX_pS139	0.02057960541842
AGID00363	1409	MA1-2022	Set165	H2AX_pS140	0.0709980367421395
AGID00131	1038	MS-325-P1	Old	HER2	1.1395
AGID00142	299	06-229	Old	HER2_pY1248	1.9109
AGID00110	911	sc-285	Old	HER3	0.10858
AGID00080	728	4791	Old	HER3_pY1289	0.13971
AGID00103	890	2573	Old	HEREGULIN	-0.23951
AGID00271	1582	11988	Set165	HES1	-1.26171292878063
AGID00397	2340	2024	Set165	Hexokinase-I	0.614669525769151
AGID00442	1023	2867	Set165	Hexokinase-II	-0.390148949222351
AGID00419	1402	610958	Old	HIF1ALPHA	NA
AGID00205	1250	ab1791	Set165	Histone-H3	-0.604346763404792
AGID00398	2341	3377	Set165	Histone-H3_pS10	-0.285350829210653
AGID00332	1901	ab128959	Set165	HLA-DQA1	NA
AGID00333	1902	14832-1-AP	Set165	HMHA1	1.99582528970079
AGID00035	321	2402	Set165	HSP27	0.0392708071079828
AGID00036	323	2401	Set165	HSP27_pS82	0.0483022934303487
AGID00320	1808	12165	Set165	HSP60	1.14951828281168
AGID00037	325	4872	Old	HSP70	-0.55718
AGID00366	2158	86630	Set165	IDO	0.757982764518655
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	-0.052904
AGID00038	335	3922	Old	IGFBP2	-1.0745
AGID00090	793	611504	Set165	IGFBP3	-0.000740689438950074
AGID00039	336	3027	Set165	IGFRb	-0.562843349638263
AGID00336	1949	12153	Set165	IL-6	-0.515136689988672
AGID02221	2583	57145	Set165	IMP3	-0.210920093911104
AGID02153	2459	14543	Old	INPP4B	1.715
AGID00272	1586	3025	Set165	IR-b	-0.0101835170417972
AGID00519	2519	4302	Set165	IRF-3	0.429504373145481
AGID00520	2520	4947	Set165	IRF-3_pS396	0.0858754141726639
AGID00223	1316	sc-497	Old	IRF1	-0.19261
AGID00092	802	06-248	Old	IRS1	0.38064
AGID00040	371	4502	Set165	IRS2	0.0469286138655996
AGID00250	1394	sc-13157	Old	JAB1	-0.13618
AGID00256	1413	ab109536	Set165	Jagged1	0.0508454665100789
AGID00177	1166	3230	Old	JAK2	0.17869
AGID00758	377	4671	Old	JNK_pT183Y185	-0.11688
AGID02136	2439	PA5-28262	Old	JNK2	0.36192
AGID00307	1757	ab10484	Set165	KAP1	-0.328618496480944
AGID00528	904	2180	Old	KU80	-0.087091
AGID00375	2237	HPA028732	Set165	LAD1	1.21572497567261
AGID00290	1643	IHC-00439	Set165	Lasu1	0.3117162415953
AGID00279	1618	4108	Set165	LC3A-B	-0.0290141309822706
AGID00042	397	2752	Old	LCK	0.86115
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	-0.24128
AGID00244	1367	2568	Set165	LRP6_pS1490	-0.172289152449953
AGID00439	2424	2796	Set165	Lyn	1.07411573393227
AGID02154	2460	4370	Old	MAPK_pT202Y204	1.1776
AGID00198	1222	5453	Set165	Mcl-1	-0.00847310312847632
AGID00288	1633	AB3314P	Set165	MCT4	1.20012042419512
AGID00175	1164	3521	Set165	MDM2_pS166	0.521615750082493
AGID00044	417	1235-1/ab32576	Old	MEK1	1.3744
AGID00143	1076	9154	Old	MEK1_pS217S221	0.44768
AGID00201	1243	9125	Set165	MEK2	0.0774486203783256
AGID00361	2118	ab51061	Set165	MelanA	-0.232279237644409
AGID00362	2119	ab137078	Set165	Melanoma-gp100	-0.101352981837732
AGID00337	1951	12711	Set165	MERIT40	0.29212509794737
AGID00338	1952	12110	Set165	MERIT40_pS29	-0.036615375305466
AGID02212	2574	ab195352	Set165	METTL3	0.682708627575988
AGID00225	1323	sc-20121	Set165	MIF	-0.48117395858945
AGID00137	1062	WH0054206M1	Old	MIG6	0.25975
AGID00403	2117	ab20663	Set165	MITF	0.0366301710139178
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set165	Mitofusin-1	-0.508023566416249
AGID00322	1810	11925	Set165	Mitofusin-2	-0.328975243137079
AGID00389	2324	3515	Set165	MLH1	-0.152062279746152
AGID00312	1780	14993	Set165	MLKL	1.37753480862119
AGID00402	2359	MAB3328	Set165	MMP14	-0.547149378452131
AGID00045	435	4022	Set165	MMP2	0.611124147983773
AGID00122	1005	2195	Set165	Mnk1	0.595672661515143
AGID00331	1899	sc-377312	Set165	MR1	-0.322115128359278
AGID00273	1589	ab103319	Set165	MRAP	0.316308372170816
AGID00530	440	4847	Old	MRE11	-0.076575
AGID00390	905	2850	Old	MSH2	-0.033682
AGID00138	1063	22030002	Old	MSH6	-0.26442
AGID00299	1675	ab76148	Set165	MSI2	-0.0494667205468504
AGID00232	1344	ab14705	Set165	MTCO1	1.17481028023911
AGID00046	444	2983	Old	MTOR	0.36031
AGID00047	446	2971	Old	MTOR_pS2448	0.19538
AGID00204	1247	H00009788-M01A	Set165	MTSS1	-0.0346296174203118
AGID00401	1139	21370002	Old	MYH11	-0.031475
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	-0.11591
AGID00318	1803	4282	Set165	Myt1	-0.0135330940696811
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	-0.099853
AGID00156	1126	3217	Old	NDRG1_pT346	0.47151
AGID02133	2436	PA5-45913	Set165	NDUFB4	-0.169602845465236
AGID00134	1046	22710002	Old	NF2	-0.12176
AGID00048	457	3033	Old	NFKBP65_pS536	0.54681
AGID02155	2461	3608	Old	NOTCH1	0.25071
AGID00340	1969	4147	Set165	Notch1-cleaved	-0.443630489261079
AGID00087	767	sc-5593	Set165	Notch3	-0.100686552969269
AGID00258	1420	3187	Set165	NQO1	1.33322507119615
AGID00162	1136	sc-31	Old	NRAS	-0.027575
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set165	Oct-4	0.26218898943759
AGID00420	466	1712-1/ab40803	Old	P16INK4A	-0.59432
AGID00384	470	sc-6246	Old	P21	-0.20388
AGID00105	897	1591-1/ab32034	Old	P27	0.21917
AGID00096	842	AF1555	Old	P27_pT157	0.074002
AGID00099	878	ab64949	Old	P27_pT198	0.11992
AGID00181	1175	9228	Set165	p38-a	0.314828678634674
AGID00098	479	9211	Old	P38_pT180Y182	0.81792
AGID00049	478	9212	Old	P38MAPK	0.58393
AGID00151	1119	4695	Set165	p44-42-MAPK	0.913533592784733
AGID00050	481	9282	Old	P53	-0.20749
AGID00490	1187	610833	Old	P62LCKLIGAND	0.34721
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	-0.36838
AGID00051	493	1494-1/ab32529	Old	P70S6K1	0.26933
AGID00085	759	9347	Old	P90RSK	0.31331
AGID00531	770	9344	Old	P90RSK_pT359S363	-0.014281
AGID00182	1178	9346	Set165	p90RSK_pT573	-0.506241651566127
AGID00053	499	612024	Old	PAI1	-0.15715
AGID00224	1322	HPA035895	Set165	PAICS	-0.0735242847971178
AGID00323	1811	2602	Set165	PAK1	0.0386044592000164
AGID02199	2517	PA5-69540	Set165	PAK4	0.474953443282229
AGID00245	1370	4336-BPC-100	Set165	PAR	-1.83326423202347
AGID00374	2209	66564	Set165	PARG	-0.303811828284115
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	-0.14032
AGID00274	1591	ab53715	Set165	Patched	0.326879352366376
AGID00513	2486	60433	Set165	PAX6	-0.616303728366656
AGID00441	1621	9857	Set165	PAX8	-0.192426854380611
AGID00054	504	2542	Old	PAXILLIN	0.26701
AGID00055	509	2130	Old	PCADHERIN	-0.21672
AGID00248	511	ab29	Old	PCNA	-0.61869
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-0.052786
AGID00385	1225	3169	Set165	PDGFRB	0.318117200347207
AGID00210	1258	ab110332	Set165	PDH	-0.204411355026461
AGID00324	1817	3205	Set165	PDHA1	0.632130725154807
AGID00280	1622	3820	Set165	PDHK1	0.239030614443199
AGID00056	515	3062	Old	PDK1	-0.16687
AGID00057	516	3061	Old	PDK1_pS241	0.19029
AGID00300	1234	sc-19090	Old	PDL1	0.08183
AGID00124	1017	2780	Old	PEA15	0.045617
AGID00125	1018	44-836G	Old	PEA15_pS116	-2.3844
AGID00440	2429	3192	Set165	PERK	-0.353737273570876
AGID02207	2569	ab192876	Set165	PGM1	0.36295897236182
AGID00281	1623	13428	Set165	PHGDH	-0.561016898233791
AGID00425	2399	22789-1-AP	Set165	PHLPP	-0.206362035115413
AGID00226	1330	sc-376412	Set165	PI3K-p110-b	0.15664871777698
AGID00093	808	4255	Old	PI3KP110ALPHA	-0.40911
AGID00058	523	06-195	Old	PI3KP85	0.19933
AGID00296	1667	5675	Set165	PKA-a	0.102723131573337
AGID00259	1426	9375	Set165	PKC-a-b-II_pT638_T641	2.29545742943959
AGID00172	529	05-154	Old	PKCALPHA	0.87557
AGID00460	530	06-822	Old	PKCALPHA_pS657	1.2715
AGID00114	932	07-875	Old	PKCDELTA_pS664	0.044832
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	1.2572
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set165	PLC-gamma1	0.818928695785232
AGID02138	2441	GTX133463	Set165	PLC-gamma2_pY759	0.797766086582786
AGID00084	754	4513	Set165	PLK1	-0.602257016885963
AGID00203	1246	22510002	Set165	PMS2	-0.297973900032321
AGID00207	1254	ab14734	Set165	Porin	0.554389026856239
AGID00381	549	1483-1/ab32085	Old	PR	-0.40709
AGID00081	738	AHO1031	Set165	PRAS40	-0.15047284884585
AGID00082	739	44-1100G	Old	PRAS40_pT246	0.16257
AGID00424	2398	OAAF05458	Set165	PRC1_pT481	-0.0851250683236462
AGID00492	1205	HPA007730	Old	PRDX1	-0.19796
AGID00190	1204	ab102739	Old	PREX1	-0.12875
AGID00061	566	9552	Old	PTEN	0.33737
AGID00364	2154	ab76942	Set165	PTPN12	0.539347926789859
AGID00218	1290	4976	Set165	Puma	-0.514297166212262
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set165	Pyk2_pY402	0.0202659157487742
AGID00145	1083	3539	Old	RAB11	-0.057921
AGID00169	1150	4314	Old	RAB25	0.50967
AGID00342	1979	24555	Set165	Rad23A	0.724013476160023
AGID00261	987	05-525	Old	RAD50	-0.21708
AGID00360	579	NA71	Old	RAD51	-0.17148
AGID00158	1128	2280	Old	RAPTOR	0.17576
AGID00059	552	9309	Old	RB	-0.21144
AGID00060	557	9308	Old	RB_pS807S811	-0.51644
AGID00164	1138	21390002	Old	RBM15	0.1196
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set165	Rheb	0.289805567737122
AGID00159	1129	2114	Old	RICTOR	-0.25288
AGID00160	1130	3806	Old	RICTOR_pT1135	0.034716
AGID00282	1624	4926	Set165	RIP	0.246931309595305
AGID00283	1625	13526	Set165	RIP3	-0.0895108708949175
AGID00416	1368	2208	Set165	RPA32	0.563150385176276
AGID00246	1375	A300-245A	Set165	RPA32_pS4_S8	0.385389356507103
AGID00341	1978	3388	Set165	RRM1	-0.155782588410875
AGID00344	1981	PA5-27856	Set165	RRM2	0.0763735695847024
AGID00554	2425	8408	Set165	RSK1	1.08012445129593
AGID00353	2031	13018	Set165	S100A4	0.645430149843349
AGID00330	1874	2317	Old	S6	-0.36026
AGID00062	600	2211	Old	S6_pS235S236	-0.10076
AGID00063	601	2215	Old	S6_pS240S244	-0.082037
AGID00157	1127	sc-58420	Old	SCD1	-0.20337
AGID00230	1339	11998	Set165	SDHA	0.613700369621053
AGID00294	1039	ab69836	Old	SETD2	-0.26101
AGID00161	1131	32-4500	Old	SF2	-0.32276
AGID02179	2495	3534	Set165	SFRP1	-0.133356355695351
AGID00431	2411	12103	Set165	SGK1	-0.13559462182697
AGID00430	2409	8156	Set165	SGK3	0.110052606201992
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.098715
AGID00376	2241	3397	Set165	SHP2	-0.285069100183011
AGID00183	1180	3751	Old	SHP2_pY542	0.50207
AGID02208	2570	ab8120	Set165	SIRP-alpha	1.61720735481267
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set165	Slfn11	1.16431355484185
AGID00064	610	2954	Old	SMAC	0.28707
AGID00113	922	1649-1/ab33902	Old	SMAD1	0.058161
AGID00091	796	1735-1/ab40854	Old	SMAD3	0.28653
AGID02160	2467	46535	Old	SMAD4	-0.27441
AGID00065	616	3895	Old	SNAIL	0.06718
AGID00325	1818	4266	Set165	SOD1	0.253054904889588
AGID00380	1328	13141	Set165	SOD2	-0.0251893198274697
AGID00298	1670	2748	Set165	Sox2	0.0461349616209641
AGID00066	621	05-184	Old	SRC	0.2745
AGID02157	2463	6943	Old	SRC_pY416	1.0885
AGID00068	626	2105	Old	SRC_pY527	0.59184
AGID00185	1197	4904	Set165	Stat3	0.211330885828515
AGID00388	637	9131	Old	STAT3_pY705	0.20598
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	0.58856
AGID00077	718	1972-1/ab52630	Old	STATHMIN	-0.2173
AGID00357	2099	13647	Set165	STING	1.65259285744341
AGID00128	1033	sc-1240	Old	SYK	0.69781
AGID00070	646	05-348	Set165	Tau	-0.136943104432853
AGID00327	777	2149	Old	TAZ	-0.047722
AGID00228	1333	7495	Set165	TFAM	0.42596515449887
AGID00165	1140	22500002	Old	TFRC	-0.62304
AGID00149	1107	S1711/ab137573	Old	TIGAR	-0.21402
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	0.26231
AGID00406	2370	612344	Set165	TRAP1	0.451475980150065
AGID00559	2537	PA5-34561	Set165	TRIM24	-0.0683851176317263
AGID00306	1756	ab167154	Set165	TRIM25	0.451715515767387
AGID00426	2400	PA5-52193	Set165	TRIP13	-0.376689952590553
AGID00155	1125	4906	Old	TSC1	0.16011
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	0.34604
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	0.18411
AGID00417	1842	ab173300	Set165	TUFM	0.702352842652389
AGID00238	1353	sc-81417	Set165	Twist	-0.198856530416944
AGID00436	1080	5585	Set165	Tyro3	-0.0749241440510286
AGID00295	1662	5546	Set165	U-Histone-H2B	-0.896814554151989
AGID00214	1270	HPA005651	Set165	UBAC1	0.0677315264664762
AGID00351	2020	sc-136145	Set165	UBQLN4	-0.237507873638536
AGID00213	1267	sc-271268	Set165	UGT1A	0.710091779694309
AGID00284	1626	6888	Set165	ULK1_pS757	0.120006541223394
